"city","state","lon","lat"
"Tilton","NH",-71.5625,43.4375
"Warner","NH",-71.8125,43.3125
"Warren","NH",-71.9375,43.9375
"Washington","NH",-72.0625,43.1875
"Weare","NH",-71.6875,43.0625
"Wentworth","NH",-71.9375,43.8125
"Springfield","NH",-72.0625,43.5625
"Thornton","NH",-71.5625,43.9375
"Wilmot","NH",-71.9375,43.4375
"Winnisquam","NH",-71.5625,43.4375
"Nottingham","NH",-71.0625,43.0625
"West Nottingham","NH",-71.1875,43.1875
"Woodstock","NH",-71.8125,43.9375
"Concord","NH",-71.5625,43.1875
"Bow","NH",-71.5625,43.1875
"Loudon","NH",-71.4375,43.3125
"Bennington","NH",-71.9375,43.0625
"Tamworth","NH",-71.3125,43.9375
"Keene","NH",-72.3125,42.9375
"Harrisville","NH",-72.0625,42.9375
"Antrim","NH",-71.9375,43.0625
"Ashuelot","NH",-72.4375,42.8125
"Chesterfield","NH",-72.4375,42.8125
"Dublin","NH",-72.0625,42.9375
"Sullivan","NH",-72.1875,43.0625
"Swanzey","NH",-72.3125,42.8125
"Fitzwilliam","NH",-72.1875,42.8125
"Gilsum","NH",-72.3125,43.0625
"Hancock","NH",-71.9375,42.9375
"Hinsdale","NH",-72.4375,42.8125
"Jaffrey","NH",-72.0625,42.8125
"Marlborough","NH",-72.1875,42.9375
"Marlow","NH",-72.1875,43.1875
"Munsonville","NH",-72.1875,43.0625
"Peterborough","NH",-71.9375,42.9375
"Rindge","NH",-72.0625,42.6875
"Spofford","NH",-72.4375,42.9375
"Stoddard","NH",-72.0625,43.0625
"Troy","NH",-72.1875,42.8125
"West Chesterfield","NH",-72.5625,42.9375
"Westmoreland","NH",-72.4375,42.9375
"West Peterborough","NH",-71.9375,42.9375
"West Swanzey","NH",-72.3125,42.8125
"Winchester","NH",-72.3125,42.8125
"Pittsburg","NH",-71.3125,45.0625
"Littleton","NH",-71.8125,44.3125
"Berlin","NH",-71.1875,44.4375
"Goshen","NH",-72.1875,43.3125
"Bethlehem","NH",-71.6875,44.3125
"Bretton Woods","NH",-71.4375,44.6875
"Colebrook","NH",-71.4375,44.9375
"Landaff","NH",-71.8125,44.0625
"Errol","NH",-71.1875,44.8125
"Franconia","NH",-71.6875,44.1875
"Gorham","NH",-71.1875,44.4375
"Groveton","NH",-71.4375,44.5625
"Jefferson","NH",-71.4375,44.4375
"Lancaster","NH",-71.5625,44.4375
"Lisbon","NH",-71.8125,44.1875
"Sugar Hill","NH",-71.8125,44.1875
"Meadows","NH",-71.4375,44.6875
"Milan","NH",-71.1875,44.5625
"Mount Washington","NH",-71.4375,44.6875
"North Stratford","NH",-71.5625,44.6875
"Randolph","NH",-71.1875,44.3125
"Twin Mountain","NH",-71.5625,44.3125
"West Stewartstown","NH",-71.4375,44.6875
"Whitefield","NH",-71.5625,44.4375
"Acworth","NH",-72.3125,43.1875
"Alstead","NH",-72.3125,43.1875
"Charlestown","NH",-72.4375,43.1875
"Drewsville","NH",-72.1875,42.9375
"Lempster","NH",-72.1875,43.1875
"South Acworth","NH",-72.3125,43.1875
"Walpole","NH",-72.4375,43.0625
"North Walpole","NH",-72.4375,43.1875
"Freedom","NH",-71.0625,43.8125
"Enfield","NH",-72.1875,43.6875
"Lyme","NH",-72.1875,43.8125
"Lebanon","ME",-70.9375,43.3125
"Newport","NH",-72.1875,43.4375
"Bath","NH",-71.9375,44.0625
"Canaan","NH",-72.0625,43.6875
"Claremont","NH",-72.3125,43.3125
"Cornish","NH",-72.3125,43.4375
"Cornish Flat","NH",-72.1875,43.3125
"Enfield Center","NH",-72.0625,43.5625
"Etna","NH",-72.1875,43.6875
"Georges Mills","NH",-72.0625,43.4375
"Grantham","NH",-72.1875,43.5625
"Guild","NH",-72.1875,43.3125
"Hanover","NH",-72.3125,43.6875
"Lebanon","NH",-71.8125,43.9375
"Sunapee","NH",-72.0625,43.4375
"Haverhill","NH",-72.0625,44.0625
"Lyme Center","NH",-72.0625,43.8125
"Meriden","NH",-72.3125,43.5625
"Monroe","NH",-72.0625,44.3125
"North Haverhill","NH",-71.9375,44.0625
"Orford","NH",-72.0625,43.9375
"Piermont","NH",-72.0625,43.9375
"Pike","NH",-71.9375,44.0625
"Plainfield","NH",-72.3125,43.5625
"West Lebanon","NH",-72.3125,43.6875
"Woodsville","NH",-71.9375,44.1875
"Rollinsford","NH",-70.9375,43.3125
"Alton","NH",-71.1875,43.4375
"Alton Bay","NH",-71.3125,43.4375
"Atkinson","NH",-71.1875,42.8125
"Bartlett","NH",-71.3125,44.0625
"Center Conway","NH",-71.0625,44.0625
"Center Ossipee","NH",-71.1875,43.8125
"Center Strafford","NH",-71.0625,43.3125
"Center Tuftonboro","NH",-71.3125,43.6875
"Chocorua","NH",-71.1875,43.9375
"Conway","NH",-71.1875,43.9375
"Danville","NH",-71.0625,42.9375
"Dover","NH",-70.9375,43.1875
"Madbury","NH",-70.9375,43.1875
"Durham","NH",-70.9375,43.1875
"Barrington","NH",-71.0625,43.1875
"East Hampstead","NH",-71.0625,42.9375
"East Kingston","NH",-70.9375,42.9375
"East Wakefield","NH",-70.9375,43.6875
"Eaton Center","NH",-71.0625,43.9375
"Exeter","NH",-70.9375,42.9375
"Farmington","NH",-71.0625,43.4375
"Gilmanton Iron Works","NH",-71.3125,43.4375
"Glen","NH",-71.1875,44.0625
"Rochester","NH",-70.9375,43.3125
"Greenland","NH",-70.8125,43.0625
"Hampstead","NH",-71.1875,42.9375
"Hampton","NH",-70.8125,42.9375
"Hampton Falls","NH",-70.9375,42.9375
"Intervale","NH",-71.1875,44.0625
"Jackson","NH",-71.1875,44.1875
"Kearsarge","NH",-71.3125,43.9375
"Kingston","NH",-71.0625,42.9375
"Madison","NH",-71.1875,43.9375
"Melvin Village","NH",-71.3125,43.6875
"Milton","NH",-71.0625,43.4375
"Milton Mills","NH",-70.9375,43.5625
"Mirror Lake","NH",-71.3125,43.6875
"New Castle","NH",-70.8125,43.0625
"New Durham","NH",-71.1875,43.4375
"Newfields","NH",-70.9375,43.0625
"Newmarket","NH",-70.9375,43.0625
"Newton","NH",-71.0625,42.8125
"Newton Junction","NH",-71.0625,42.8125
"North Conway","NH",-71.1875,44.0625
"Lee","NH",-71.0625,43.0625
"North Hampton","NH",-70.8125,42.9375
"Ossipee","NH",-71.0625,43.6875
"Plaistow","NH",-71.0625,42.8125
"Rye","NH",-70.8125,43.0625
"Rye Beach","NH",-70.8125,42.9375
"Sanbornville","NH",-71.0625,43.5625
"Sandown","NH",-71.1875,42.9375
"Seabrook","NH",-70.8125,42.9375
"Silver Lake","NH",-71.1875,43.8125
"Somersworth","NH",-70.9375,43.3125
"South Effingham","NH",-71.0625,43.6875
"South Tamworth","NH",-71.3125,43.8125
"Strafford","NH",-71.1875,43.3125
"Stratham","NH",-70.9375,43.0625
"Union","NH",-71.0625,43.4375
"West Ossipee","NH",-71.1875,43.8125
"Wolfeboro","NH",-71.1875,43.5625
"Wolfeboro Falls","NH",-71.1875,43.5625
"Wonalancet","NH",-71.3125,43.9375
"Cape Neddick","ME",-70.6875,43.1875
"Eliot","ME",-70.8125,43.1875
"Kittery","ME",-70.8125,43.0625
"Kittery Point","ME",-70.8125,43.0625
"North Berwick","ME",-70.8125,43.3125
"South Berwick","ME",-70.8125,43.1875
"York","ME",-70.6875,43.1875
"York Beach","ME",-70.6875,43.1875
"York Harbor","ME",-70.6875,43.1875
"Acton","ME",-70.9375,43.5625
"Alfred","ME",-70.6875,43.4375
"Bailey Island","ME",-69.8125,43.8125
"Bar Mills","ME",-70.5625,43.3125
"Biddeford","ME",-70.4375,43.4375
"Biddeford Pool","ME",-70.4375,43.4375
"Bowdoinham","ME",-69.9375,44.0625
"Bridgton","ME",-70.6875,44.0625
"Brownfield","ME",-70.9375,43.9375
"Brunswick","ME",-69.9375,43.9375
"Bustins Island","ME",-70.4375,44.4375
"Cape Porpoise","ME",-70.5625,43.3125
"Casco","ME",-70.5625,43.9375
"Center Lovell","ME",-70.9375,44.1875
"Chebeague Island","ME",-70.1875,43.8125
"Cliff Island","ME",-70.1875,43.8125
"Cornish","ME",-70.8125,43.8125
"Cumberland Center","ME",-70.3125,43.8125
"Denmark","ME",-70.8125,43.9375
"East Baldwin","ME",-70.6875,43.8125
"East Parsonfield","ME",-70.8125,43.6875
"Sebago","ME",-70.6875,43.9375
"East Waterboro","ME",-70.6875,43.5625
"Raymond","ME",-70.4375,43.9375
"Freeport","ME",-70.1875,43.8125
"Fryeburg","ME",-70.9375,44.0625
"Gorham","ME",-70.4375,43.6875
"Gray","ME",-70.3125,43.9375
"Harrison","ME",-70.6875,44.0625
"Hiram","ME",-70.8125,43.8125
"Hollis Center","ME",-70.6875,43.5625
"Kennebunk","ME",-70.5625,43.4375
"Kennebunkport","ME",-70.4375,43.4375
"Parsonsfield","ME",-70.9375,43.8125
"Limerick","ME",-70.8125,43.6875
"Limington","ME",-70.6875,43.6875
"Long Island","ME",-70.3125,43.6875
"Lovell","ME",-70.8125,44.1875
"Merepoint","ME",-70.4375,44.4375
"Moody","ME",-70.5625,43.3125
"Naples","ME",-70.5625,43.9375
"Newfield","ME",-70.8125,43.6875
"North Bridgton","ME",-70.4375,44.4375
"North Waterboro","ME",-70.6875,43.6875
"Windham","ME",-70.4375,43.8125
"Ocean Park","ME",-70.4375,43.5625
"Old Orchard Beach","ME",-70.4375,43.5625
"Ellsworth","ME",-68.4375,44.5625
"Orrs Island","ME",-69.8125,43.8125
"Porter","ME",-70.9375,43.8125
"Pownal","ME",-70.1875,43.9375
"Scarborough","ME",-70.3125,43.5625
"Saco","ME",-70.4375,43.5625
"Sanford","ME",-70.8125,43.4375
"Sebago Lake","ME",-70.5625,43.8125
"Shapleigh","ME",-70.8125,43.5625
"South Casco","ME",-70.5625,43.9375
"South Freeport","ME",-70.1875,43.8125
"Harpswell","ME",-69.8125,43.8125
"South Waterford","ME",-70.6875,44.5625
"South Windham","ME",-70.4375,44.4375
"Springvale","ME",-70.8125,43.4375
"Standish","ME",-70.5625,43.8125
"Steep Falls","ME",-70.6875,43.8125
"Topsham","ME",-69.9375,43.9375
"Waterboro","ME",-70.8125,43.5625
"Waterford","ME",-70.6875,44.1875
"Wells","ME",-70.5625,43.3125
"West Baldwin","ME",-70.8125,43.8125
"Westbrook","ME",-70.3125,43.6875
"West Buxton","ME",-70.5625,43.6875
"West Kennebunk","ME",-70.5625,43.4375
"West Newfield","ME",-70.9375,43.6875
"Yarmouth","ME",-70.1875,43.8125
"North Yarmouth","ME",-70.1875,43.8125
"Portland","ME",-70.3125,43.6875
"Falmouth","ME",-70.3125,43.6875
"South Portland","ME",-70.3125,43.6875
"Cape Elizabeth","ME",-70.3125,43.5625
"Peaks Island","ME",-70.3125,43.6875
"Cumberland Foreside","ME",-70.1875,43.8125
"Auburn","ME",-70.1875,44.0625
"Andover","ME",-70.8125,44.6875
"Bethel","ME",-70.8125,44.3125
"Bryant Pond","ME",-70.6875,44.4375
"Buckfield","ME",-70.3125,44.3125
"Canton","ME",-70.3125,44.4375
"Durham","ME",-70.0625,43.9375
"Danville","ME",-70.3125,44.0625
"Dixfield","ME",-70.4375,44.5625
"Dryden","ME",-70.1875,44.5625
"East Andover","ME",-70.6875,44.5625
"East Dixfield","ME",-70.3125,44.5625
"East Livermore","ME",-70.1875,44.4375
"East Poland","ME",-70.3125,44.0625
"Stoneham","ME",-70.8125,44.3125
"East Wilton","ME",-70.1875,44.5625
"Greene","ME",-70.1875,44.1875
"Hanover","ME",-70.6875,44.4375
"Hebron","ME",-70.3125,44.1875
"Jay","ME",-70.1875,44.5625
"Lewiston","ME",-70.1875,44.0625
"Lisbon","ME",-70.0625,44.0625
"Lisbon Falls","ME",-70.0625,44.0625
"Livermore","ME",-70.1875,44.4375
"Livermore Falls","ME",-70.1875,44.4375
"Locke Mills","ME",-70.6875,44.3125
"Mechanic Falls","ME",-70.4375,44.0625
"Mexico","ME",-70.5625,44.5625
"Minot","ME",-70.3125,44.1875
"Monmouth","ME",-69.9375,44.1875
"New Gloucester","ME",-70.3125,43.9375
"Newry","ME",-70.9375,44.5625
"North Jay","ME",-70.4375,45.0625
"Leeds","ME",-70.0625,44.3125
"North Monmouth","ME",-70.0625,44.3125
"North Turner","ME",-70.3125,44.3125
"North Waterford","ME",-70.6875,44.5625
"Norway","ME",-70.5625,44.1875
"Oxford","ME",-70.5625,44.0625
"Paris","ME",-70.4375,44.3125
"Poland","ME",-70.4375,44.0625
"Roxbury","ME",-70.6875,44.6875
"Rumford","ME",-70.5625,44.5625
"Rumford Center","ME",-70.5625,44.4375
"Sabattus","ME",-70.0625,44.0625
"South Paris","ME",-70.5625,44.1875
"Turner","ME",-70.1875,44.3125
"Turner Center","ME",-70.1875,44.1875
"Wayne","ME",-70.0625,44.3125
"Weld","ME",-70.4375,44.6875
"West Bethel","ME",-70.8125,44.4375
"Bowdoin","ME",-69.9375,44.0625
"West Minot","ME",-70.1875,44.1875
"West Paris","ME",-70.5625,44.3125
"Peru","ME",-70.4375,44.4375
"West Poland","ME",-70.4375,44.0625
"Sumner","ME",-70.4375,44.4375
"Wilton","ME",-70.1875,44.5625
"Richmond","ME",-69.8125,44.0625
"Augusta","ME",-69.8125,44.3125
"Coopers Mills","ME",-69.5625,44.3125
"Dresden","ME",-69.8125,44.0625
"East Winthrop","ME",-69.8125,44.4375
"Farmingdale","ME",-69.8125,44.3125
"Gardiner","ME",-69.8125,44.1875
"Randolph","ME",-69.8125,44.1875
"Hallowell","ME",-69.8125,44.3125
"Jefferson","ME",-69.4375,44.1875
"Kents Hill","ME",-70.0625,44.4375
"Litchfield","ME",-69.9375,44.1875
"Manchester","ME",-69.9375,44.3125
"Mount Vernon","ME",-69.9375,44.4375
"Whitefield","ME",-69.5625,44.1875
"Palermo","ME",-69.4375,44.4375
"Readfield","ME",-69.9375,44.4375
"South China","ME",-69.5625,44.4375
"South Gardiner","ME",-69.8125,44.1875
"Vienna","ME",-69.9375,44.5625
"Windsor","ME",-69.5625,44.3125
"Winthrop","ME",-69.9375,44.3125
"Bangor","ME",-68.8125,44.8125
"Abbot","ME",-69.4375,45.1875
"Aurora","ME",-68.1875,44.8125
"Bradford","ME",-68.9375,45.0625
"Bradley","ME",-68.5625,44.9375
"Brewer","ME",-68.8125,44.8125
"Brookton","ME",-67.8125,45.5625
"Brownville","ME",-69.0625,45.3125
"Brownville Junction","ME",-69.0625,45.3125
"Bucksport","ME",-68.8125,44.5625
"Burlington","ME",-68.4375,45.3125
"Cardville","ME",-68.5625,45.0625
"Carmel","ME",-69.0625,44.8125
"Castine","ME",-68.6875,44.4375
"Charleston","ME",-69.0625,45.0625
"Costigan","ME",-68.4375,45.0625
"Danforth","ME",-67.8125,45.6875
"Dover Foxcroft","ME",-69.1875,45.1875
"Corinth","ME",-69.0625,44.9375
"Eddington","ME",-68.5625,44.8125
"Holden","ME",-68.5625,44.6875
"East Millinocket","ME",-68.5625,45.6875
"East Orland","ME",-68.6875,44.5625
"Etna","ME",-69.1875,44.8125
"Exeter","ME",-69.0625,44.9375
"Frankfort","ME",-68.9375,44.5625
"Greenville","ME",-69.5625,45.5625
"Greenville Junction","ME",-69.6875,45.4375
"Guilford","ME",-69.3125,45.1875
"Hampden","ME",-68.9375,44.6875
"Howland","ME",-68.6875,45.1875
"Hudson","ME",-68.9375,44.9375
"Kenduskeag","ME",-68.9375,44.9375
"Kingman","ME",-68.1875,45.5625
"Lagrange","ME",-68.8125,45.1875
"Lambert Lake","ME",-67.4375,45.0625
"Lee","ME",-68.3125,45.3125
"Levant","ME",-68.9375,44.9375
"Lincoln","ME",-68.4375,45.3125
"Mattawamkeag","ME",-68.3125,45.5625
"Medway","ME",-68.5625,45.6875
"Milford","ME",-68.5625,44.9375
"Millinocket","ME",-68.6875,45.6875
"Milo","ME",-68.9375,45.1875
"Monson","ME",-69.5625,45.3125
"Cary","ME",-67.8125,45.9375
"Olamon","ME",-68.6875,45.5625
"Old Town","ME",-68.6875,44.9375
"Orono","ME",-68.6875,45.0625
"Orient","ME",-67.8125,45.9375
"Orland","ME",-68.6875,44.5625
"Orrington","ME",-68.8125,44.6875
"Passadumkeag","ME",-68.5625,45.1875
"Penobscot","ME",-68.6875,44.4375
"Rockwood","ME",-69.8125,45.6875
"Sangerville","ME",-69.3125,45.1875
"Sebec","ME",-69.3125,45.8125
"Shirley Mills","ME",-69.3125,45.8125
"Springfield","ME",-68.0625,45.4375
"Stetson","ME",-69.0625,44.9375
"Stillwater","ME",-68.6875,44.9375
"Topsfield","ME",-67.8125,45.4375
"Vanceboro","ME",-67.4375,45.0625
"Waite","ME",-67.4375,45.0625
"West Enfield","ME",-68.5625,45.1875
"Winn","ME",-68.4375,45.4375
"Winterport","ME",-68.9375,44.6875
"Wytopitlock","ME",-68.0625,45.6875
"Bath","ME",-69.8125,43.9375
"Alna","ME",-69.6875,44.0625
"Bayville","ME",-69.5625,44.0625
"Boothbay","ME",-69.6875,43.9375
"Boothbay Harbor","ME",-69.6875,43.9375
"Bristol","ME",-69.5625,43.9375
"Chamberlain","ME",-69.5625,43.9375
"Damariscotta","ME",-69.4375,44.0625
"East Boothbay","ME",-69.5625,43.9375
"Georgetown","ME",-69.8125,43.8125
"Friendship","ME",-69.3125,44.0625
"Isle Of Springs","ME",-69.5625,44.0625
"Bremen","ME",-69.4375,44.0625
"Newagen","ME",-69.5625,44.0625
"Newcastle","ME",-69.5625,44.0625
"New Harbor","ME",-69.5625,43.9375
"Nobleboro","ME",-69.4375,44.0625
"Edgecomb","ME",-69.6875,43.9375
"Pemaquid","ME",-69.5625,43.9375
"Phippsburg","ME",-69.8125,43.8125
"Cushing","ME",-69.3125,44.0625
"Round Pond","ME",-69.5625,43.9375
"Sebasco Estates","ME",-69.8125,43.8125
"Small Point","ME",-69.8125,43.9375
"South Bristol","ME",-69.5625,43.9375
"Squirrel Island","ME",-69.5625,44.0625
"Trevett","ME",-69.6875,43.9375
"Waldoboro","ME",-69.3125,44.0625
"Walpole","ME",-69.5625,43.9375
"Washington","ME",-69.4375,44.3125
"West Boothbay Harbor","ME",-69.6875,43.9375
"Southport","ME",-69.8125,43.8125
"Wiscasset","ME",-69.6875,43.9375
"Woolwich","ME",-69.8125,43.9375
"Winter Harbor","ME",-68.0625,44.4375
"Addison","ME",-67.6875,44.5625
"Gouldsboro","ME",-68.0625,44.4375
"Bar Harbor","ME",-68.3125,44.4375
"Beals","ME",-67.6875,44.5625
"Bernard","ME",-68.3125,44.3125
"Birch Harbor","ME",-68.0625,44.4375
"Blue Hill","ME",-68.5625,44.4375
"Blue Hill Falls","ME",-68.5625,44.4375
"Brooklin","ME",-68.6875,44.3125
"Brooksville","ME",-68.6875,44.3125
"Calais","ME",-67.1875,45.0625
"Eastport","ME",-67.0625,44.8125
"Cherryfield","ME",-67.9375,44.6875
"Columbia Falls","ME",-67.6875,44.6875
"Corea","ME",-68.0625,44.4375
"Cranberry Isles","ME",-68.3125,44.3125
"Cutler","ME",-67.1875,44.6875
"Deer Isle","ME",-68.6875,44.3125
"Dennysville","ME",-67.1875,44.9375
"East Blue Hill","ME",-68.5625,44.4375
"East Machias","ME",-67.4375,44.8125
"Franklin","ME",-68.1875,44.5625
"Frenchboro","ME",-68.3125,44.3125
"Grand Lake Stream","ME",-67.5625,45.1875
"Hancock","ME",-68.3125,44.5625
"Harborside","ME",-68.6875,44.3125
"Harrington","ME",-67.8125,44.5625
"Hulls Cove","ME",-68.4375,44.6875
"Isle Au Haut","ME",-68.6875,44.3125
"Islesford","ME",-68.3125,44.3125
"Jonesboro","ME",-67.5625,44.6875
"Jonesport","ME",-67.6875,44.5625
"Little Deer Isle","ME",-68.6875,44.3125
"Lubec","ME",-67.0625,44.8125
"Bass Harbor","ME",-68.3125,44.3125
"Machias","ME",-67.5625,44.8125
"Machiasport","ME",-67.4375,44.6875
"Manset","ME",-68.4375,44.6875
"Meddybemps","ME",-67.4375,44.9375
"Milbridge","ME",-67.9375,44.5625
"Mount Desert","ME",-68.3125,44.3125
"Northeast Harbor","ME",-68.3125,44.3125
"Sullivan","ME",-68.1875,44.5625
"Otter Creek","ME",-68.4375,44.6875
"Pembroke","ME",-67.1875,44.9375
"Perry","ME",-67.1875,44.9375
"Princeton","ME",-67.5625,45.1875
"Prospect Harbor","ME",-68.0625,44.4375
"Robbinston","ME",-67.1875,45.0625
"Salsbury Cove","ME",-68.3125,44.4375
"Sargentville","ME",-68.6875,44.3125
"Seal Cove","ME",-68.3125,44.3125
"Seal Harbor","ME",-68.3125,44.3125
"Sedgwick","ME",-68.6875,44.3125
"Sorrento","ME",-68.1875,44.5625
"Southwest Harbor","ME",-68.3125,44.3125
"Steuben","ME",-67.9375,44.5625
"Stonington","ME",-68.6875,44.3125
"Sunset","ME",-68.6875,44.3125
"Surry","ME",-68.5625,44.4375
"Swans Island","ME",-68.3125,44.3125
"Wesley","ME",-67.4375,45.0625
"West Tremont","ME",-68.4375,44.6875
"Whiting","ME",-67.1875,44.8125
"Baileyville","ME",-67.4375,45.0625
"Houlton","ME",-67.9375,46.1875
"Ashland","ME",-68.4375,46.6875
"Benedicta","ME",-68.4375,45.8125
"Blaine","ME",-68.9375,46.5625
"Bridgewater","ME",-67.9375,46.4375
"Caribou","ME",-68.0625,46.9375
"Clayton Lake","ME",-68.9375,46.5625
"Crouseville","ME",-68.9375,46.5625
"Eagle Lake","ME",-68.5625,47.0625
"Easton","ME",-67.8125,46.6875
"Estcourt Station","ME",-68.9375,46.5625
"Fort Fairfield","ME",-67.8125,46.8125
"Fort Kent","ME",-68.5625,47.1875
"Fort Kent Mills","ME",-68.9375,46.5625
"Frenchville","ME",-68.3125,47.3125
"Grand Isle","ME",-68.1875,47.3125
"Island Falls","ME",-68.3125,46.0625
"Limestone","ME",-67.8125,46.9375
"Madawaska","ME",-68.3125,47.3125
"Mapleton","ME",-68.1875,46.6875
"Mars Hill","ME",-67.8125,46.5625
"Masardis","ME",-68.3125,46.4375
"Monticello","ME",-67.8125,46.3125
"New Limerick","ME",-68.0625,46.0625
"New Sweden","ME",-68.0625,46.9375
"Oakfield","ME",-68.0625,46.0625
"Oxbow","ME",-68.4375,46.4375
"Patten","ME",-68.4375,46.0625
"Perham","ME",-68.3125,46.8125
"Portage","ME",-68.4375,46.8125
"Presque Isle","ME",-68.0625,46.6875
"Quimby","ME",-68.9375,46.5625
"Saint Agatha","ME",-68.3125,47.1875
"Saint David","ME",-68.1875,47.3125
"Saint Francis","ME",-69.0625,47.0625
"Sheridan","ME",-68.9375,46.5625
"Sherman Mills","ME",-68.3125,45.8125
"Sherman Station","ME",-68.4375,45.9375
"Sinclair","ME",-68.3125,47.1875
"Smyrna Mills","ME",-68.1875,46.1875
"Soldier Pond","ME",-68.5625,47.1875
"Stacyville","ME",-68.6875,45.5625
"Stockholm","ME",-68.1875,47.0625
"Van Buren","ME",-67.9375,47.0625
"Washburn","ME",-68.1875,46.8125
"Westfield","ME",-67.9375,46.5625
"Winterville","ME",-68.9375,46.5625
"Camden","ME",-69.1875,44.1875
"Rockland","ME",-69.1875,44.0625
"Owls Head","ME",-69.1875,44.0625
"Glen Cove","ME",-69.1875,44.1875
"Hope","ME",-69.1875,44.1875
"Islesboro","ME",-69.0625,44.3125
"Lincolnville","ME",-69.0625,44.3125
"Lincolnville Center","ME",-69.1875,44.4375
"Matinicus","ME",-69.1875,44.0625
"Monhegan","ME",-69.5625,43.9375
"North Haven","ME",-69.0625,44.3125
"Port Clyde","ME",-69.1875,44.0625
"Rockport","ME",-69.1875,44.1875
"Saint George","ME",-69.1875,44.0625
"South Thomaston","ME",-69.1875,44.0625
"Spruce Head","ME",-69.1875,44.0625
"Tenants Harbor","ME",-69.1875,44.0625
"Thomaston","ME",-69.1875,44.0625
"Union","ME",-69.3125,44.1875
"Vinalhaven","ME",-69.1875,44.0625
"Warren","ME",-69.1875,44.1875
"West Rockport","ME",-69.1875,44.1875
"Waterville","ME",-69.5625,44.5625
"Albion","ME",-69.4375,44.5625
"Anson","ME",-69.9375,44.8125
"Athens","ME",-69.6875,44.9375
"Belfast","ME",-69.0625,44.4375
"Belgrade","ME",-69.8125,44.4375
"Belgrade Lakes","ME",-69.8125,44.4375
"Bingham","ME",-69.8125,45.0625
"Brooks","ME",-69.1875,44.5625
"Burnham","ME",-69.3125,44.6875
"Cambridge","ME",-69.4375,45.0625
"Canaan","ME",-69.5625,44.8125
"Caratunk","ME",-69.9375,45.1875
"China","ME",-69.5625,44.4375
"Clinton","ME",-69.5625,44.6875
"Corinna","ME",-69.3125,44.9375
"Detroit","ME",-69.3125,44.8125
"Dexter","ME",-69.3125,45.0625
"Dixmont","ME",-69.0625,44.6875
"East Newport","ME",-68.6875,45.5625
"East Vassalboro","ME",-69.8125,44.4375
"Eustis","ME",-70.5625,45.3125
"Fairfield","ME",-69.6875,44.5625
"Farmington","ME",-70.0625,44.6875
"Garland","ME",-69.1875,45.0625
"Farmington Falls","ME",-70.0625,44.5625
"Freedom","ME",-69.3125,44.4375
"Harmony","ME",-69.5625,44.9375
"Hartland","ME",-69.4375,44.8125
"Hinckley","ME",-69.6875,44.6875
"Jackman","ME",-70.3125,45.5625
"Kingfield","ME",-70.3125,45.0625
"Liberty","ME",-69.3125,44.3125
"Madison","ME",-69.8125,44.8125
"Monroe","ME",-69.0625,44.5625
"Morrill","ME",-69.1875,44.4375
"Newport","ME",-69.3125,44.8125
"New Portland","ME",-70.0625,44.9375
"New Sharon","ME",-70.0625,44.6875
"New Vineyard","ME",-70.0625,44.8125
"Norridgewock","ME",-69.8125,44.6875
"North Anson","ME",-69.9375,44.9375
"North New Portland","ME",-70.0625,45.0625
"North Vassalboro","ME",-69.5625,44.4375
"Oakland","ME",-69.8125,44.5625
"Oquossoc","ME",-70.8125,44.9375
"Palmyra","ME",-69.3125,44.8125
"Phillips","ME",-70.3125,44.8125
"Pittsfield","ME",-69.4375,44.8125
"Plymouth","ME",-69.1875,44.8125
"Rangeley","ME",-70.6875,44.9375
"Saint Albans","ME",-69.4375,44.9375
"Sandy Point","ME",-69.1875,44.4375
"Searsmont","ME",-69.1875,44.3125
"Searsport","ME",-68.9375,44.5625
"Shawmut","ME",-69.5625,44.5625
"Skowhegan","ME",-69.6875,44.8125
"Smithfield","ME",-69.8125,44.5625
"Solon","ME",-69.8125,44.9375
"Stockton Springs","ME",-68.8125,44.5625
"Stratton","ME",-70.4375,45.1875
